measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Texas,Both,All Ages,Cannabis use disorders,Percent,2006,0.00848126265158,0.0099028663965,0.00725219357231
Prevalence,Texas,Both,All Ages,Other drug use disorders,Percent,2006,0.00131753971934,0.00143492664856,0.00120684005738
Prevalence,Missouri,Both,All Ages,Drug use disorders,Percent,2007,0.0253793743728,0.0267684778146,0.0237102555484
Prevalence,Missouri,Both,All Ages,Opioid use disorders,Percent,2007,0.0110537794883,0.0120002116105,0.0100952955278
Prevalence,Missouri,Both,All Ages,Cocaine use disorders,Percent,2007,0.00308315989892,0.00342259094216,0.00276778033954
Prevalence,Missouri,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00161027468966,0.00206564851871,0.00127324585783
Prevalence,Missouri,Both,All Ages,Cannabis use disorders,Percent,2007,0.00868323177869,0.00987410912156,0.00750697192675
Prevalence,Missouri,Both,All Ages,Other drug use disorders,Percent,2007,0.0014311094453,0.0015715182194,0.00129879907052
Prevalence,Kansas,Both,All Ages,Drug use disorders,Percent,2006,0.0208891508085,0.0226398029598,0.0193840228781
Prevalence,Kansas,Both,All Ages,Opioid use disorders,Percent,2006,0.00794926464215,0.0088504822076,0.00705128197249
Prevalence,Kansas,Both,All Ages,Cocaine use disorders,Percent,2006,0.00386127726868,0.00431373327627,0.00344760197234
Prevalence,Kansas,Both,All Ages,Amphetamine use disorders,Percent,2006,0.0014029528501,0.00187921254541,0.00104502945745
Prevalence,Kansas,Both,All Ages,Cannabis use disorders,Percent,2006,0.00673100323376,0.00808517466976,0.00560747488962
Prevalence,Kansas,Both,All Ages,Other drug use disorders,Percent,2006,0.00129058390618,0.00140714642808,0.00118027537724
Prevalence,Washington,Both,All Ages,Drug use disorders,Percent,2005,0.0335350872146,0.0356015889568,0.0316991333416
Prevalence,Washington,Both,All Ages,Opioid use disorders,Percent,2005,0.0131870299565,0.0142774771623,0.0120733553744
Prevalence,Washington,Both,All Ages,Cocaine use disorders,Percent,2005,0.00474366999356,0.00521909890135,0.00429227615183
Prevalence,Washington,Both,All Ages,Amphetamine use disorders,Percent,2005,0.0023426223366,0.00280619222952,0.0019409356849
Prevalence,Washington,Both,All Ages,Cannabis use disorders,Percent,2005,0.0124494649629,0.0140542355006,0.0110771559157
Prevalence,Washington,Both,All Ages,Other drug use disorders,Percent,2005,0.00161428258494,0.00175696105538,0.00147674802903
Prevalence,Maryland,Both,All Ages,Drug use disorders,Percent,2006,0.02904807155,0.030974996517,0.0272036567619
Prevalence,Maryland,Both,All Ages,Opioid use disorders,Percent,2006,0.0109347807006,0.0120389745741,0.00984226642154
Prevalence,Maryland,Both,All Ages,Cocaine use disorders,Percent,2006,0.00501235777726,0.00551220025852,0.0045715954225
Prevalence,Maryland,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00360370996519,0.00407369634949,0.00317361478062
Prevalence,Maryland,Both,All Ages,Cannabis use disorders,Percent,2006,0.00885111672123,0.0102593062292,0.00765141582143
Prevalence,Maryland,Both,All Ages,Other drug use disorders,Percent,2006,0.00128125535291,0.00139836522386,0.00116904554933
Prevalence,Massachusetts,Both,All Ages,Drug use disorders,Percent,2006,0.0365403247627,0.0386623382966,0.0344849056207
Prevalence,Massachusetts,Both,All Ages,Opioid use disorders,Percent,2006,0.0175676216592,0.0189166931196,0.0162569239757
Prevalence,Massachusetts,Both,All Ages,Cocaine use disorders,Percent,2006,0.00604949677702,0.00656753263032,0.00561426103072
Prevalence,Massachusetts,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00221810814301,0.00268207817572,0.00186717436564
Prevalence,Massachusetts,Both,All Ages,Cannabis use disorders,Percent,2006,0.00997687508573,0.0114941706686,0.0087327797771
Prevalence,Alabama,Both,All Ages,Drug use disorders,Percent,2007,0.0272529538736,0.0291451164653,0.0254324727044
Prevalence,Maine,Both,All Ages,Drug use disorders,Percent,2007,0.0286458639364,0.0300758921841,0.0271739577771
Prevalence,Florida,Both,All Ages,Opioid use disorders,Percent,2006,0.012546729881,0.0136986508432,0.0113567558805
Prevalence,Florida,Both,All Ages,Cocaine use disorders,Percent,2006,0.00673729347133,0.00722520312241,0.00628379887924
Prevalence,Florida,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00158192390169,0.0019858321609,0.00127695864411
Prevalence,Florida,Both,All Ages,Cannabis use disorders,Percent,2006,0.00747238727215,0.00865793931427,0.00643031728081
Prevalence,Florida,Both,All Ages,Other drug use disorders,Percent,2006,0.00148545856906,0.00162440030883,0.00136514901494
Prevalence,Rhode Island,Both,All Ages,Drug use disorders,Percent,2006,0.0480535197465,0.050030385691,0.0462434300859
Prevalence,Rhode Island,Both,All Ages,Opioid use disorders,Percent,2006,0.0161153038565,0.0173156935194,0.0148994167538
Prevalence,Maine,Both,All Ages,Drug use disorders,Percent,2006,0.0287132015755,0.0304823412345,0.0270910681467
Prevalence,Maine,Both,All Ages,Opioid use disorders,Percent,2006,0.0122105188226,0.0131741456308,0.0111449571778
Prevalence,Maine,Both,All Ages,Cocaine use disorders,Percent,2006,0.00317755730998,0.00355470652682,0.00281274277998
Prevalence,Maine,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00411077177371,0.00455346987121,0.003688275705
Prevalence,South Dakota,Both,All Ages,Drug use disorders,Percent,2006,0.018510011441,0.0201801546547,0.0169663620009
Prevalence,South Dakota,Both,All Ages,Opioid use disorders,Percent,2006,0.00628172677639,0.00709640314917,0.00548833053246
Prevalence,South Dakota,Both,All Ages,Cocaine use disorders,Percent,2006,0.0034977356189,0.00393447943911,0.00309215593958
Prevalence,South Dakota,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00126467425441,0.00168095295181,0.000921271687666
Prevalence,South Dakota,Both,All Ages,Cannabis use disorders,Percent,2006,0.00663107352093,0.00806704236825,0.00547096895789
Prevalence,South Dakota,Both,All Ages,Other drug use disorders,Percent,2006,0.00112000272793,0.00123170864164,0.00101918930218
Prevalence,Texas,Both,All Ages,Drug use disorders,Percent,2006,0.0259703150565,0.0277960056019,0.0242821980008
Prevalence,Texas,Both,All Ages,Opioid use disorders,Percent,2006,0.00892758490149,0.00987733870883,0.00795160767842
Prevalence,Texas,Both,All Ages,Cocaine use disorders,Percent,2006,0.00584702314165,0.0063449614956,0.00541241976722
Prevalence,Texas,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00190707370867,0.00236966061174,0.00156225507134
Prevalence,Kentucky,Both,All Ages,Drug use disorders,Percent,2006,0.0394869408908,0.041555813397,0.0375686449618
Prevalence,Kentucky,Both,All Ages,Opioid use disorders,Percent,2006,0.0261134078559,0.0277014728368,0.0246076015542
Prevalence,Kentucky,Both,All Ages,Cocaine use disorders,Percent,2006,0.00374487475215,0.00424182316816,0.0032955696224
Prevalence,Kentucky,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00217781320604,0.00262042059474,0.0018091342263
Prevalence,Kentucky,Both,All Ages,Cannabis use disorders,Percent,2006,0.00698553236494,0.00828896725099,0.0058545954831
Prevalence,Kentucky,Both,All Ages,Other drug use disorders,Percent,2006,0.00160902923025,0.00175931058693,0.00147200369566
Prevalence,Massachusetts,Both,All Ages,Drug use disorders,Percent,2008,0.0365818459456,0.0383901239466,0.0348074774006
Prevalence,Massachusetts,Both,All Ages,Opioid use disorders,Percent,2008,0.0176427933307,0.0190452377403,0.0163322360127
Prevalence,Massachusetts,Both,All Ages,Cocaine use disorders,Percent,2008,0.00607238275382,0.00651572460139,0.00568645818666
Prevalence,Massachusetts,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00221605773082,0.00267468152555,0.0018753731996
Prevalence,Massachusetts,Both,All Ages,Cannabis use disorders,Percent,2008,0.0099305223718,0.0112428872727,0.00887429068364
Prevalence,Oregon,Both,All Ages,Drug use disorders,Percent,2007,0.0389825059167,0.0409645963842,0.0373187673206
Prevalence,Oregon,Both,All Ages,Opioid use disorders,Percent,2007,0.017310519037,0.0187180983327,0.0159291224113
Prevalence,Oregon,Both,All Ages,Cocaine use disorders,Percent,2007,0.00442742708237,0.00489370932702,0.00404743623014
Prevalence,Oregon,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00546904238987,0.00596121815098,0.00502532221143
Prevalence,Oregon,Both,All Ages,Cannabis use disorders,Percent,2007,0.0114434106718,0.0127037587216,0.0102450728702
Prevalence,Oregon,Both,All Ages,Other drug use disorders,Percent,2007,0.00149338083178,0.00160976002474,0.0013699722583
Prevalence,Iowa,Both,All Ages,Drug use disorders,Percent,2008,0.0175928333221,0.0188600126188,0.0160989326776
Prevalence,Iowa,Both,All Ages,Opioid use disorders,Percent,2008,0.00589371288686,0.00670593854024,0.00527809624208
Prevalence,Iowa,Both,All Ages,Cocaine use disorders,Percent,2008,0.00352376102649,0.00389368962994,0.00314011510645
Prevalence,Iowa,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00188267599745,0.00234198498774,0.00156129435866
Prevalence,Iowa,Both,All Ages,Cannabis use disorders,Percent,2008,0.0054159193518,0.00664685266065,0.00446468738374
Prevalence,Iowa,Both,All Ages,Other drug use disorders,Percent,2008,0.00114303767561,0.00124037519743,0.00103611024126
Prevalence,Ohio,Both,All Ages,Other drug use disorders,Percent,2008,0.00154844327118,0.00167095499163,0.00141525814601
Prevalence,South Carolina,Both,All Ages,Drug use disorders,Percent,2008,0.0319868093602,0.0337126992334,0.030252042729
Prevalence,South Carolina,Both,All Ages,Opioid use disorders,Percent,2008,0.0141885157189,0.0152701578925,0.0126718474205
Prevalence,South Carolina,Both,All Ages,Cocaine use disorders,Percent,2008,0.00779864802044,0.00826921484395,0.00735496650707
Prevalence,South Carolina,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00252837041635,0.0029983009979,0.0022113713849
Prevalence,South Carolina,Both,All Ages,Cannabis use disorders,Percent,2008,0.00687714175443,0.00803272029043,0.00588434472691
Prevalence,South Carolina,Both,All Ages,Other drug use disorders,Percent,2008,0.00136870873509,0.00148589426433,0.00127126371026
Prevalence,Vermont,Both,All Ages,Drug use disorders,Percent,2007,0.0329451508311,0.0345800882314,0.0312423616238
Prevalence,Vermont,Both,All Ages,Opioid use disorders,Percent,2007,0.0143687372871,0.0156743792036,0.0132229944984
Prevalence,Kentucky,Both,All Ages,Drug use disorders,Percent,2007,0.0395677705698,0.041417759322,0.037570400121
Prevalence,Kentucky,Both,All Ages,Opioid use disorders,Percent,2007,0.026206565108,0.0275165209802,0.0246461249561
Prevalence,Kentucky,Both,All Ages,Cocaine use disorders,Percent,2007,0.00374671673692,0.00416663441115,0.00332844070022
Prevalence,Kentucky,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00216924352579,0.00256560488376,0.00183998990322
Prevalence,Kentucky,Both,All Ages,Cannabis use disorders,Percent,2007,0.00695960901132,0.008167613296,0.00603668607222
Prevalence,Kentucky,Both,All Ages,Other drug use disorders,Percent,2007,0.00161680046374,0.00175247050104,0.00147896443585
Prevalence,Kansas,Both,All Ages,Drug use disorders,Percent,2008,0.0209639836025,0.0223129211595,0.0195279777192
Prevalence,Kansas,Both,All Ages,Opioid use disorders,Percent,2008,0.00812893010991,0.00895719543552,0.00720736081872
Prevalence,Kansas,Both,All Ages,Cocaine use disorders,Percent,2008,0.00386311214798,0.00425272763619,0.00349161790424
Prevalence,Kansas,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00138762856864,0.00170949428716,0.00105793910346
Prevalence,Kansas,Both,All Ages,Cannabis use disorders,Percent,2008,0.00662324490955,0.00787301969056,0.00558466465966
Prevalence,Kansas,Both,All Ages,Other drug use disorders,Percent,2008,0.00129952533781,0.00141297752364,0.00120011020778
Prevalence,Texas,Both,All Ages,Drug use disorders,Percent,2008,0.0259355971277,0.0274361257648,0.0243217836453
Prevalence,Texas,Both,All Ages,Opioid use disorders,Percent,2008,0.00907362090208,0.00996134081932,0.00802268545502
Prevalence,Texas,Both,All Ages,Cocaine use disorders,Percent,2008,0.00583544842891,0.00619052314964,0.00536282458477
Prevalence,Texas,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00189156750743,0.0023692795421,0.00157593837586
Prevalence,Nevada,Both,All Ages,Drug use disorders,Percent,2008,0.0345698446111,0.0365643318425,0.0328026621014
Prevalence,Nevada,Both,All Ages,Opioid use disorders,Percent,2008,0.0160548568219,0.01750646024,0.0145084871023
Prevalence,Nevada,Both,All Ages,Cocaine use disorders,Percent,2008,0.0060023069547,0.00643751980409,0.00560243924011
Prevalence,Nevada,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00354412761411,0.00400839912159,0.00315595574781
Prevalence,Nevada,Both,All Ages,Cannabis use disorders,Percent,2008,0.0081290256698,0.00935994046288,0.00707536548957
Prevalence,Nevada,Both,All Ages,Other drug use disorders,Percent,2008,0.00167090299821,0.00183314947676,0.00154426692867
Prevalence,Mississippi,Both,All Ages,Other drug use disorders,Percent,2008,0.00123396214414,0.00133250360162,0.00114008309204
Prevalence,New Jersey,Both,All Ages,Drug use disorders,Percent,2007,0.028935568446,0.0304964502214,0.0271738750164
Prevalence,New Jersey,Both,All Ages,Opioid use disorders,Percent,2007,0.0135210361257,0.0145996183277,0.0126083804643
Prevalence,New Jersey,Both,All Ages,Cocaine use disorders,Percent,2007,0.0062050666775,0.00657981356933,0.00583268166087
Prevalence,New Jersey,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00119354415679,0.00154253732152,0.000921738722879
Prevalence,New Jersey,Both,All Ages,Cannabis use disorders,Percent,2007,0.00720086793157,0.00845145519305,0.00619080125894
Prevalence,New Jersey,Both,All Ages,Other drug use disorders,Percent,2007,0.00149918262256,0.00162458237716,0.00138238157515
Prevalence,Mississippi,Both,All Ages,Drug use disorders,Percent,2006,0.0275835875737,0.0293148246611,0.0258420499136
Prevalence,Mississippi,Both,All Ages,Opioid use disorders,Percent,2006,0.00994502469847,0.0110003562229,0.00885697450539
Prevalence,Mississippi,Both,All Ages,Cocaine use disorders,Percent,2006,0.00639773464807,0.00689720551932,0.00594800182576
Prevalence,Mississippi,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00199539554317,0.00244088126367,0.00164839497767
Prevalence,Mississippi,Both,All Ages,Cannabis use disorders,Percent,2006,0.00861565420044,0.0100478190718,0.00734198180191
Prevalence,Ohio,Both,All Ages,Drug use disorders,Percent,2007,0.0347340208509,0.0365740742845,0.0330986486263
Prevalence,Ohio,Both,All Ages,Opioid use disorders,Percent,2007,0.0168336876211,0.0180465292403,0.0156959148372
Prevalence,Ohio,Both,All Ages,Cocaine use disorders,Percent,2007,0.00615445435801,0.00661233627569,0.00574201862393
Prevalence,Ohio,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00183017786017,0.0022822019239,0.00152060454534
Prevalence,Ohio,Both,All Ages,Cannabis use disorders,Percent,2007,0.00930256222225,0.0104069453032,0.00827960413074
Prevalence,Ohio,Both,All Ages,Other drug use disorders,Percent,2007,0.00154537745019,0.00166772598997,0.00141114860881
Prevalence,Indiana,Both,All Ages,Cocaine use disorders,Percent,2007,0.0040517287885,0.00441801668503,0.00364577888406
Prevalence,Indiana,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00229258938426,0.00271535874956,0.00197079679546
Prevalence,Indiana,Both,All Ages,Cannabis use disorders,Percent,2007,0.00914744773785,0.0104464558289,0.00798636488438
Prevalence,Indiana,Both,All Ages,Other drug use disorders,Percent,2007,0.00146458467686,0.00159544214189,0.00133757618201
Prevalence,Arkansas,Both,All Ages,Drug use disorders,Percent,2006,0.0330765097116,0.0349687838191,0.0313009606242
Prevalence,Arkansas,Both,All Ages,Opioid use disorders,Percent,2006,0.0110625888273,0.0121865316275,0.00998106264232
Prevalence,Oklahoma,Both,All Ages,Drug use disorders,Percent,2008,0.0333797085948,0.0350481226202,0.0313470978023
Prevalence,Oklahoma,Both,All Ages,Opioid use disorders,Percent,2008,0.0167724742689,0.0179969768313,0.0153664440876
Prevalence,Oklahoma,Both,All Ages,Cocaine use disorders,Percent,2008,0.00388962878882,0.00424855353141,0.00346510180643
Prevalence,Oklahoma,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00490270871068,0.00545407901509,0.00442070240817
Prevalence,Oklahoma,Both,All Ages,Cannabis use disorders,Percent,2008,0.0072009447048,0.00836715743744,0.00619802902908
Prevalence,Oklahoma,Both,All Ages,Other drug use disorders,Percent,2008,0.00147340196082,0.00160231985773,0.00134961145973
Prevalence,Alabama,Both,All Ages,Other drug use disorders,Percent,2008,0.00136199901057,0.001492120839,0.0012583933224
Prevalence,Idaho,Both,All Ages,Drug use disorders,Percent,2007,0.0296092946748,0.0315049364644,0.027498078335
Prevalence,Idaho,Both,All Ages,Opioid use disorders,Percent,2007,0.0127151287719,0.013867058341,0.0113907298348
Prevalence,Idaho,Both,All Ages,Cocaine use disorders,Percent,2007,0.00358034426848,0.00401499827531,0.00321880694944
Prevalence,Idaho,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00411719886051,0.00466141927718,0.00362875960201
Prevalence,Idaho,Both,All Ages,Cannabis use disorders,Percent,2007,0.00861082100431,0.00992177444443,0.00736386345361
